0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 6.50 0.00 37.00 0.00 0.00 50.25 24.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -16.50 0.00 -10.25 0.00 0.00 -13.25 -16.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -23.25 0.00 -52.00 0.00 0.00 -70.50 -44.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -3.50 0.00 -38.75 0.00 0.00 -52.75 -23.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 23.50 0.00 22.50 0.00 0.00 30.00 27.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 26.75 0.00 66.25 0.00 0.00 90.00 54.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -1.00 0.00 38.75 0.00 0.00 53.25 20.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -32.25 0.00 -39.00 0.00 0.00 -52.50 -42.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -30.75 0.00 -84.00 0.00 0.00 -114.25 -66.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 7.50 0.00 -38.00 0.00 0.00 -52.25 -16.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 44.00 0.00 61.50 0.00 0.00 82.75 62.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 35.50 0.00 107.75 0.00 0.00 146.75 82.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -17.25 0.00 36.50 0.00 0.00 50.50 8.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -61.75 0.00 -94.75 0.00 0.00 -128.00 -92.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -43.75 0.00 -147.75 0.00 0.00 -201.00 -109.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 32.75 0.00 -40.25 0.00 0.00 -56.00 -0.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 96.00 0.00 153.25 0.00 0.00 207.25 146.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 65.50 0.00 250.00 0.00 0.00 340.00 180.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -71.75 0.00 120.25 0.00 0.00 163.75 20.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -241.25 0.00 -186.25 0.00 0.00 -255.25 -257.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -339.75 0.00 -471.75 0.00 0.00 -647.00 -475.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -320.75 0.00 -557.50 0.00 0.00 -766.75 -507.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -228.75 0.00 -431.50 0.00 0.00 -595.50 -375.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -153.75 0.00 -242.75 0.00 0.00 -336.50 -222.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -148.75 0.00 -156.50 0.00 0.00 -216.25 -172.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -191.75 0.00 -211.00 0.00 0.00 -288.75 -233.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -218.75 0.00 -306.00 0.00 0.00 -418.50 -307.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -190.50 0.00 -320.75 0.00 0.00 -439.25 -301.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -127.00 0.00 -232.25 0.00 0.00 -318.25 -213.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -80.00 0.00 -123.50 0.00 0.00 -168.75 -122.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -79.50 0.00 -87.00 0.00 0.00 -119.50 -97.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -107.50 0.00 -132.25 0.00 0.00 -184.00 -135.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -122.50 0.00 -187.50 0.00 0.00 -262.75 -172.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -103.25 0.00 -182.00 0.00 0.00 -255.25 -158.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -66.00 0.00 -116.50 0.00 0.00 -160.50 -104.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -40.25 0.00 -51.75 0.00 0.00 -64.00 -58.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -38.25 0.00 -38.00 0.00 0.00 -40.25 -53.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -44.00 0.00 -65.25 0.00 0.00 -79.50 -71.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -37.50 0.00 -82.00 0.00 0.00 -111.00 -72.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -17.00 0.00 -56.75 0.00 0.00 -85.50 -41.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.75 0.00 -8.25 0.00 0.00 -22.75 -2.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 2.00 0.00 20.75 0.00 0.00 20.75 11.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -7.75 0.00 12.25 0.00 0.00 17.00 -3.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -9.75 0.00 -9.25 0.00 0.00 -7.25 -17.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 6.50 0.00 -8.25 0.00 0.00 -6.75 -2.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 31.25 0.00 21.75 0.00 0.00 29.25 36.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 45.00 0.00 54.25 0.00 0.00 69.00 69.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 39.75 0.00 61.75 0.00 0.00 77.50 69.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 26.75 0.00 44.75 0.00 0.00 57.75 46.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 24.25 0.00 30.50 0.00 0.00 44.00 29.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 40.50 0.00 41.50 0.00 0.00 63.25 39.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 66.25 0.00 73.25 0.00 0.00 107.00 71.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 85.50 0.00 101.50 0.00 0.00 141.50 103.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 90.50 0.00 109.00 0.00 0.00 144.75 115.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 85.25 0.00 100.50 0.00 0.00 126.50 111.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 79.00 0.00 93.50 0.00 0.00 113.75 102.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 76.25 0.00 98.75 0.00 0.00 122.00 100.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 76.50 0.00 111.00 0.00 0.00 142.25 102.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 77.50 0.00 118.50 0.00 0.00 155.25 106.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 79.50 0.00 117.00 0.00 0.00 153.25 111.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 82.75 0.00 111.75 0.00 0.00 145.50 116.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 84.75 0.00 109.00 0.00 0.00 144.50 121.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 81.00 0.00 108.25 0.00 0.00 151.25 119.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 71.25 0.00 104.50 0.00 0.00 157.00 106.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 62.75 0.00 98.00 0.00 0.00 156.00 92.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 65.75 0.00 96.75 0.00 0.00 154.50 90.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 84.50 0.00 107.75 0.00 0.00 163.00 110.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 110.50 0.00 128.50 0.00 0.00 183.50 143.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 128.50 0.00 146.25 0.00 0.00 205.00 167.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 126.50 0.00 148.00 0.00 0.00 211.25 166.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 105.75 0.00 133.00 0.00 0.00 197.75 143.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 80.75 0.00 113.75 0.00 0.00 174.75 114.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 66.50 0.00 105.25 0.00 0.00 159.75 100.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 68.75 0.00 112.25 0.00 0.00 161.25 106.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 81.00 0.00 126.25 0.00 0.00 173.50 121.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 91.25 0.00 135.50 0.00 0.00 183.50 130.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 93.50 0.00 134.00 0.00 0.00 184.25 128.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 91.75 0.00 128.00 0.00 0.00 179.75 123.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 93.50 0.00 127.00 0.00 0.00 179.00 125.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 102.00 0.00 133.75 0.00 0.00 186.50 138.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 111.25 0.00 142.00 0.00 0.00 195.75 151.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 112.00 0.00 141.50 0.00 0.00 195.50 152.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.75 0.00 129.00 0.00 0.00 181.50 136.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 85.25 0.00 113.25 0.00 0.00 163.00 115.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 77.75 0.00 107.00 0.00 0.00 154.75 106.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 84.75 0.00 116.00 0.00 0.00 163.75 116.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 100.75 0.00 132.75 0.00 0.00 182.25 137.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 111.75 0.00 142.50 0.00 0.00 193.50 149.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 107.50 0.00 136.50 0.00 0.00 186.50 141.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 90.00 0.00 118.00 0.00 0.00 164.25 116.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72.00 0.00 100.75 0.00 0.00 141.75 93.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 67.25 0.00 97.50 0.00 0.00 134.25 87.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 77.75 0.00 109.25 0.00 0.00 144.25 104.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 93.75 0.00 126.00 0.00 0.00 161.75 130.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 102.00 0.00 134.75 0.00 0.00 171.00 148.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 97.50 0.00 129.50 0.00 0.00 165.00 147.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 86.25 0.00 116.25 0.00 0.00 149.25 131.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 78.75 0.00 106.00 0.00 0.00 137.25 114.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 79.75 0.00 105.50 0.00 0.00 136.50 107.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 84.25 0.00 110.75 0.00 0.00 144.00 109.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 82.75 0.00 112.50 0.00 0.00 148.00 111.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 72.00 0.00 105.00 0.00 0.00 140.50 104.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 57.25 0.00 91.25 0.00 0.00 124.25 89.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 48.50 0.00 80.25 0.00 0.00 109.00 74.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 49.25 0.00 77.50 0.00 0.00 102.25 66.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55.25 0.00 80.75 0.00 0.00 103.00 66.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 58.50 0.00 83.00 0.00 0.00 104.50 68.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55.50 0.00 80.00 0.00 0.00 103.00 69.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 49.50 0.00 74.50 0.00 0.00 101.00 67.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 46.75 0.00 72.00 0.00 0.00 102.75 67.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 50.25 0.00 74.50 0.00 0.00 108.25 70.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 56.50 0.00 78.50 0.00 0.00 111.75 74.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 59.25 0.00 78.75 0.00 0.00 107.75 75.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 55.75 0.00 73.00 0.00 0.00 95.75 72.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 47.50 0.00 63.50 0.00 0.00 81.75 68.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 39.50 0.00 54.25 0.00 0.00 72.00 64.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 34.75 0.00 47.50 0.00 0.00 68.50 60.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 33.25 0.00 44.50 0.00 0.00 68.50 56.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 32.50 0.00 43.75 0.00 0.00 68.00 50.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 30.75 0.00 44.25 0.00 0.00 65.00 43.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 28.50 0.00 44.50 0.00 0.00 59.25 37.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 27.25 0.00 42.75 0.00 0.00 52.75 33.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 28.25 0.00 39.00 0.00 0.00 48.00 31.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 30.00 0.00 35.25 0.00 0.00 46.00 30.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 30.50 0.00 33.50 0.00 0.00 47.25 29.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 27.50 0.00 34.75 0.00 0.00 48.25 28.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 22.50 0.00 37.25 0.00 0.00 46.00 30.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 19.25 0.00 39.25 0.00 0.00 40.75 35.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 21.00 0.00 40.25 0.00 0.00 35.75 40.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 26.50 0.00 41.00 0.00 0.00 34.50 43.75 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 29.50 0.00 39.75 0.00 0.00 36.75 39.50 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 23.50 0.00 34.25 0.00 0.00 36.75 26.25 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 8.25 0.00 22.25 0.00 0.00 29.25 8.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -9.00 0.00 6.75 0.00 0.00 15.50 -7.00 
0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 -18.00 0.00 -5.25 0.00 0.00 2.25 -11.50 
